"","Element_ID","ElementName","Baltimore Washington Medical Center Department of Emergency Medicine","Beloit Memorial Hospital","Bon Secours Hospital","Bronson Battle Creek","Bronson LakeView Hospital","Bronson Methodist Hospital","CHI Baylor St. Luke's CEC Holcombe","CHI Baylor-St. Luke's CEC Pearland","CHI Baylor-St. Luke's CEC San Felipe","CHI Baylor-St. Luke's Medical Center, Texas Medical Center campus ","CHI St. Luke's Lakeside Hospital","CHI St. Luke's Springwoods Village Hospital","CHI St. Luke's Sugarland Hospital","CHI St. Luke's Vintage Hospital","CHI St. Luke's Woodlands Hospital","Cape Canaveral Hospital","Carolina East Medical Center (CRAV)","Carolinas HealthCare System Harrisburg (HARG)","Carolinas HealthCare System Kannapolis (KANN)","Carolinas HealthCare System Lincoln (LINC)","Carolinas HealthCare System NorthEast (NORT)","Carolinas HealthCare System Pineville (PINE)","Carolinas HealthCare System SouthPark (MORR)","Carolinas HealthCare System Steele Creek (STEE)","Carolinas HealthCare System University (UNIV)","Carolinas Medical Center - Huntersville (HUNT)","Carolinas Medical Center - Mercy (MERC)","Carson Valley Medical Center","Carteret Health Care (CART)","Centinela Hospital Medical Center","CentraCare Health St. Cloud Hospital","Coast Plaza Hospital","College Medical Center","Doctors Hospital at Renaissance","East Los Angeles Doctors Hospital","Emerson Hospital","Fairview Ridges Hospital","Fairview Southdale Hospital","Flagstaff Medical Center","Florida Hospital Carrollwood (CARO)","Florida Hospital Heartland Medical Center (HART)","Florida Hospital Lake Placid (PLAC)","Florida Hospital North Pinellas (NPIN)","Florida Hospital Tampa (TAMP)","Florida Hospital Wauchula (WAUC)","Florida Hospital Wesley Chapel (WECH)","Florida Hospital Zephyrhills (FLOZ)","Gila Regional Medical Center","Goleta Valley Cottage Hospital","Health Partners Methodist Hospital","Hollywood Presbyterian Medical Center","Holmes Regional Medical Center","Holy Family Hospital","Indian River Medical Center","Inspira Health Center Bridgeton SED","Inspira Medical Center Elmer","Inspira Medical Center Vineland ED","Little Company of Mary Hospital (Providence)","Memorial Hospital of Gardena","Mercy Health - Clermont Hospital (MEHE)","Mercy Medical Center","Mission Community Hospital","Mt. San Rafael Hospital","MultiCare Auburn Medical Center","North Mississippi Medical Center","NorthPointe Immediate Care","Norton Women and Childrens Hospital","Olathe Medical Center","Palm Bay Hospital","Palm Harbor Emergency Room (PALM)","Parkview Community Hospital Medical Center","Penn Highlands Brookville","Penn Highlands Clearfield","Penn Highlands Elk","Providence Regional Medical Center","Providence St.Joseph Medical Center","Providence Tarzana Medical Center","Queen Anne's Emergency Center (UMMS)","Queen's Medical Center West","Rhode Island Hospital","Robert Wood Johnson University Hospital","SMRMC","Sacred Heart Medical Center","Sacred Heart Medical Center Pediatrics","Santa Barbara Cottage Hospital","Shasta Regional Medical Center","St. Joseph's/Candler","Swedish Issaquah","Swedish Medical Center Cherry Hill Campus","Swedish Medical Center First Hill Campus","Swedish Mill Creek","Swedish Redmond Campus","Telluride Regional Medical Center ED","The Miriam Hospital","The Queens Medical Center","The Urgency Room - Eagan","The Urgency Room - Vadnais","The Urgency Room - Woodbury","The Valley Hospital","UM Shore Medical Center at Dorchester (UMMS)","UM Shore Medical Center at Easton (UMMS)","UMMC Midtown Campus (UMMS)","University of Maryland Harford Memorial Hospital (UMMS)","University of Maryland Medical Center (UMMS)","University of Maryland Upper Chesapeake Medical Center (UMMS)","Urgent Care at Doctors Hospital at Renaissance","Valley Presbyterian Hospital","Viera Hospital"
"11","6280","Onset date and timing of diagnosis of Thrombocytopenia",127,21,31,64,11,121,11,1,11,34,4,1,15,14,25,47,105,4,1,12,28,62,0,13,33,5,6,12,7,191,42,111,48,154,34,105,21,36,143,13,57,12,11,133,9,51,47,22,49,524,9,104,210,57,7,42,161,338,3,26,70,3,29,104,71,1,116,20,48,1,65,5,10,18,501,165,13,5,209,386,140,74,234,44,207,35,7,21,47,228,3,3,0,212,559,0,0,0,123,12,34,14,18,64,76,3,21,85
"12","6285","Determination of Pregnancy",1198,769,72,760,200,1681,265,153,60,136,6,28,293,299,523,513,707,180,299,277,455,591,102,498,1201,139,256,28,159,1785,245,193,149,1012,240,374,269,137,687,429,411,81,182,1701,177,534,548,328,264,828,1258,1528,946,377,436,415,2023,1659,1357,273,954,150,136,903,1266,22,2170,560,549,55,1145,67,158,142,1258,1325,927,96,1079,691,233,1511,955,10,666,179,254,488,225,935,1181,126,7,267,658,66,43,60,727,143,253,196,205,803,830,27,1998,234
"13","6290","Onset date and timing of Pregnancy",1198,769,72,760,200,1681,265,153,60,136,6,28,293,299,523,513,707,180,299,277,455,591,102,498,1201,139,256,28,159,1785,245,193,149,1012,240,374,269,137,687,429,411,81,182,1701,177,534,548,328,264,828,1258,1528,946,377,436,415,2023,1659,1357,273,954,150,136,903,1266,22,2170,560,549,55,1145,67,158,142,1258,1325,927,96,1079,691,233,1511,955,10,666,179,254,488,225,935,1181,126,7,267,658,66,43,60,727,143,253,196,207,803,847,27,1998,234
"14","6350","Prescription of anticoagulant medications",7586,6015,461,1179,222,2701,18,12,75,108,13,3,14,32,62,6951,3594,1788,3067,5737,9015,11001,1619,4540,9578,1139,3799,243,490,960,1192,43,2228,187,42,773,61,72,9079,4183,5510,1265,3139,15186,1014,5833,5492,487,946,7224,173,21176,812,5959,52,469,2489,4529,311,496,0,442,25,4416,26,240,3716,3138,8457,681,263,1836,2897,4,9080,4139,2922,1,1473,19735,1283,629,5963,70,4512,530,942,2673,2264,5033,435,144,2,17345,2903,20,29,15,3512,6,20,473,0,1378,0,3,6,5301
"15","6355","Onset date and timing of prescription of anticoagulant medications",7586,6015,461,1179,222,2701,18,12,75,108,13,3,14,32,62,6951,3594,1788,3067,5737,9015,11001,1619,4540,9578,1139,3799,243,490,960,1192,43,2228,187,42,773,61,72,9079,4183,5510,1265,3139,15186,1014,5833,5492,487,946,7224,173,21176,812,5959,52,469,2489,4529,311,496,0,442,25,4416,26,240,3716,3138,8457,681,263,1836,2897,4,9080,4139,2922,1,1473,19735,1283,629,5963,70,4512,530,942,2673,2264,5033,435,144,2,17345,2903,20,29,15,3512,6,20,473,0,1378,0,3,6,5301
"16","6570","Diagnosis of trauma",2604,1129,63,1888,620,4374,466,196,258,276,88,83,393,442,593,1561,1120,297,385,717,1092,1117,207,561,1071,236,348,231,522,1993,777,453,398,1441,249,2222,1034,829,3761,433,856,304,510,1797,240,883,789,1267,1271,2835,1042,3467,3004,1055,706,1227,4320,3149,1000,684,336,336,549,1772,2990,227,1816,1382,1687,174,1304,320,536,583,3736,3241,1811,406,2687,5910,403,2616,3599,1224,2739,1034,751,1667,605,1764,1713,480,170,1991,6237,202,222,212,4766,301,684,359,569,975,1693,91,1692,1205
"17","6575","Onset date and time of diagnosis of trauma",2604,1129,63,1888,620,4374,466,196,258,276,88,83,393,442,593,1561,1120,297,385,717,1092,1117,207,561,1071,236,348,231,522,1993,777,453,398,1441,249,2222,1034,829,3761,433,856,304,510,1797,240,883,789,1267,1271,2835,1042,3467,3004,1055,706,1227,4320,3149,1000,684,336,336,549,1772,2990,227,1816,1382,1687,174,1304,320,536,583,3736,3241,1811,406,2687,5910,403,2616,3599,1224,2739,1034,751,1667,605,1764,1713,480,170,1991,6237,202,222,212,4766,301,684,359,569,975,1693,91,1692,1205
"18","6710","Patient left before treatment completion",0,201,0,142,82,266,0,0,0,0,0,0,0,0,0,0,420,42,94,180,403,538,43,154,326,38,191,0,152,356,0,24,236,0,228,0,0,0,21,232,200,64,197,789,94,162,244,120,28,0,1335,0,0,0,89,68,447,0,643,197,0,190,94,0,0,4,0,38,0,68,58,0,0,0,0,0,21,75,0,0,0,0,0,0,68,40,207,9,0,0,1,0,0,0,0,3,6,4,102,252,241,0,72,0,114,0,549,0
"19","6715","Date and time of patient left before treatment completion",0,201,0,142,82,266,0,0,0,0,0,0,0,0,0,0,420,42,94,180,403,538,43,154,326,38,191,0,152,356,0,24,236,0,228,0,0,0,21,232,200,64,197,789,94,162,244,120,28,0,1336,0,0,0,89,68,447,0,643,197,0,191,94,0,0,4,0,38,0,68,58,0,0,0,0,0,21,75,0,0,0,0,0,0,68,40,207,9,0,0,1,0,0,0,0,3,6,4,102,252,241,0,72,0,114,0,549,0
"20","7060","Diagnosis of chest pain (non traumatic)",5470,2558,487,4248,1102,7310,685,312,292,1020,123,128,712,640,999,2040,2032,394,529,1003,1862,2474,335,1189,2473,306,814,73,487,4736,1177,771,879,3002,403,1895,953,746,2775,1037,1637,286,809,4501,322,1794,1475,1572,982,5831,2074,6621,2977,1551,601,1645,5510,5465,2263,1024,357,647,675,2455,4059,126,5494,5459,2930,208,1694,242,496,438,5596,4708,2784,149,3839,6905,1695,3373,4341,283,2291,1404,2019,1243,2177,1801,1591,404,27,5497,4866,316,328,273,5670,212,362,144,216,359,534,18,2793,1645
"21","7070","Coagulation studies (PT, PTT, or INR tests) ordered",1335,12260,1819,6049,819,10213,1593,453,345,3753,200,121,2170,1067,1864,6773,6207,168,338,903,2504,2547,172,382,1486,195,903,336,1876,16016,0,20,4814,0,309,4901,701,751,12331,3478,6867,1467,3713,16098,1225,5988,6127,3414,5026,8667,1440,24704,17769,9966,4529,4572,29429,2289,1124,2101,0,3989,5561,10344,11954,952,1898,0,10151,628,8024,1978,3351,0,0,1073,7123,1069,19260,46672,3420,1732,4870,222,17222,3999,11093,6978,3942,8132,1374,1130,23,32909,35973,60,92,63,54,4446,7579,0,665,0,1819,0,3099,4669
"22","7075","Date and timing of coagulation studies (PT, PTT, or INR tests) ordered",1335,12260,1819,6049,819,10213,1593,453,345,3753,200,121,2170,1067,1864,6773,6207,168,338,903,2504,2547,172,382,1486,195,903,336,1876,16016,0,20,4814,0,309,4901,701,751,12331,3478,6867,1467,3713,16098,1225,5988,6127,3414,5026,8667,1440,24704,17769,9966,4529,4572,29429,2289,1124,2101,0,3989,5561,10344,11954,952,1898,0,10151,628,8024,1978,3351,0,0,1073,7123,1069,19260,46672,3420,1732,4870,222,17222,3999,11093,6978,3942,8132,1374,1130,23,32909,35973,60,92,63,54,4446,7579,0,665,0,1819,0,3099,4669
"23","8500","Emergency Department Visit",67167,37910,22105,41208,18231,83266,15721,9369,6428,11357,2041,2012,12361,11127,15329,29581,37255,7610,11472,14686,19272,25197,5044,17067,36140,5327,11616,3796,9422,53786,13799,14826,14474,42791,9667,32039,15205,10050,45152,19326,20480,6882,11989,57748,7732,22408,21053,22554,20304,42867,33865,62742,55477,28911,15521,20577,68409,66709,37025,16537,30981,16798,11192,39886,74808,0,51962,29089,40240,4714,39695,7806,15632,13463,84321,62791,47627,13730,67521,80656,8193,59206,61406,26336,40824,25469,31355,28133,16664,33431,43030,9055,975,56727,88337,0,0,0,66295,17819,28147,23416,23102,41457,54826,0,64694,21607
"24","8505","Date and Time of arrival (onset) to Emergency Department",72341,38467,22105,43245,18521,85220,15723,9369,6429,11383,2053,2013,12396,11151,15338,30448,38145,7699,11665,15455,20740,26275,5148,17295,37450,5439,11859,3884,9690,58045,14090,15412,14992,43416,10006,33192,15239,10103,50151,20024,21105,7130,12685,61912,7837,23797,22695,22792,20900,43590,36501,68185,57482,29945,15673,21303,71902,70687,40644,17260,31431,17888,11571,41025,78754,7934,53781,30715,42375,4774,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61066,66386,27028,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68399,18213,29154,24308,24197,42687,57995,4908,67833,22265
"25","8506","Date and Time of departure (abatement) from Emergency Department",72341,38467,22106,43245,18521,85220,15723,9369,6429,11383,2056,2047,12396,11719,15869,30448,38159,7700,11665,15455,20740,26277,5148,17295,37453,5439,11859,3884,9690,58045,14090,15414,14992,43416,10006,33192,15239,10103,50151,20032,21107,7130,12686,62026,7840,23807,22698,22792,20900,43590,36503,68185,57482,29945,15673,21303,71902,70687,40648,17263,31431,17912,11572,41025,78754,7934,53781,30715,42375,4775,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61067,66389,27166,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68400,18213,29154,24308,24197,42687,57995,4908,67833,22265
