"","Element_ID","ElementName","Baltimore Washington Medical Center Department of Emergency Medicine","Beloit Memorial Hospital","Bon Secours Hospital","Bronson Battle Creek","Bronson LakeView Hospital","Bronson Methodist Hospital","CHI Baylor St. Luke's CEC Holcombe","CHI Baylor-St. Luke's CEC Pearland","CHI Baylor-St. Luke's CEC San Felipe","CHI Baylor-St. Luke's Medical Center, Texas Medical Center campus ","CHI St. Luke's Lakeside Hospital","CHI St. Luke's Springwoods Village Hospital","CHI St. Luke's Sugarland Hospital","CHI St. Luke's Vintage Hospital","CHI St. Luke's Woodlands Hospital","Cape Canaveral Hospital","Carolina East Medical Center (CRAV)","Carolinas HealthCare System Harrisburg (HARG)","Carolinas HealthCare System Kannapolis (KANN)","Carolinas HealthCare System Lincoln (LINC)","Carolinas HealthCare System NorthEast (NORT)","Carolinas HealthCare System Pineville (PINE)","Carolinas HealthCare System SouthPark (MORR)","Carolinas HealthCare System Steele Creek (STEE)","Carolinas HealthCare System University (UNIV)","Carolinas Medical Center - Huntersville (HUNT)","Carolinas Medical Center - Mercy (MERC)","Carson Valley Medical Center","Carteret Health Care (CART)","Centinela Hospital Medical Center","CentraCare Health St. Cloud Hospital","Coast Plaza Hospital","College Medical Center","Doctors Hospital at Renaissance","East Los Angeles Doctors Hospital","Emerson Hospital","Fairview Ridges Hospital","Fairview Southdale Hospital","Flagstaff Medical Center","Florida Hospital Carrollwood (CARO)","Florida Hospital Heartland Medical Center (HART)","Florida Hospital Lake Placid (PLAC)","Florida Hospital North Pinellas (NPIN)","Florida Hospital Tampa (TAMP)","Florida Hospital Wauchula (WAUC)","Florida Hospital Wesley Chapel (WECH)","Florida Hospital Zephyrhills (FLOZ)","Gila Regional Medical Center","Goleta Valley Cottage Hospital","Health Partners Methodist Hospital","Hollywood Presbyterian Medical Center","Holmes Regional Medical Center","Holy Family Hospital","Indian River Medical Center","Inspira Health Center Bridgeton SED","Inspira Medical Center Elmer","Inspira Medical Center Vineland ED","Little Company of Mary Hospital (Providence)","Memorial Hospital of Gardena","Mercy Health - Clermont Hospital (MEHE)","Mercy Medical Center","Mission Community Hospital","Mt. San Rafael Hospital","MultiCare Auburn Medical Center","North Mississippi Medical Center","NorthPointe Immediate Care","Norton Women and Childrens Hospital","Olathe Medical Center","Palm Bay Hospital","Palm Harbor Emergency Room (PALM)","Parkview Community Hospital Medical Center","Penn Highlands Brookville","Penn Highlands Clearfield","Penn Highlands Elk","Providence Regional Medical Center","Providence St.Joseph Medical Center","Providence Tarzana Medical Center","Queen Anne's Emergency Center (UMMS)","Queen's Medical Center West","Rhode Island Hospital","Robert Wood Johnson University Hospital","SMRMC","Sacred Heart Medical Center","Sacred Heart Medical Center Pediatrics","Santa Barbara Cottage Hospital","Shasta Regional Medical Center","St. Joseph's/Candler","Swedish Issaquah","Swedish Medical Center Cherry Hill Campus","Swedish Medical Center First Hill Campus","Swedish Mill Creek","Swedish Redmond Campus","Telluride Regional Medical Center ED","The Miriam Hospital","The Queens Medical Center","The Urgency Room - Eagan","The Urgency Room - Vadnais","The Urgency Room - Woodbury","The Valley Hospital","UM Shore Medical Center at Dorchester (UMMS)","UM Shore Medical Center at Easton (UMMS)","UMMC Midtown Campus (UMMS)","University of Maryland Harford Memorial Hospital (UMMS)","University of Maryland Medical Center (UMMS)","University of Maryland Upper Chesapeake Medical Center (UMMS)","Urgent Care at Doctors Hospital at Renaissance","Valley Presbyterian Hospital","Viera Hospital"
"11","6180","Loss of consciousness",1887,16465,0,1079,204,2278,131,52,57,290,24,18,212,181,275,746,691,90,111,262,550,798,102,180,578,77,166,48,205,1576,358,421,261,857,107,757,258,221,1446,263,407,97,270,1166,66,646,469,413,398,1746,491,1734,2552,562,89,435,1618,2189,667,190,398,234,180,705,1383,732,1240,554,786,40,406,91,160,243,1886,1922,704,143,804,2001,348,1248,5586,808,1023,455,561,1579,1078,1966,941,320,42,1218,1406,38,27,31,1867,307,645,318,8973,715,19861,0,692,602
"12","6185","Onset date and timing of loss of consciousness",1887,16465,0,1079,204,2278,131,52,57,290,24,18,212,181,275,746,691,90,111,262,550,798,102,180,578,77,166,48,205,1576,358,421,261,857,107,757,258,221,1446,263,407,97,270,1166,66,646,469,413,398,1746,491,1734,2552,562,89,435,1618,2189,667,190,398,234,180,705,1383,732,1240,554,786,40,406,91,160,243,1886,1922,704,143,804,2001,348,1248,5586,808,1023,455,561,1579,1078,1966,941,320,42,1218,1406,38,27,31,1867,307,645,318,8973,715,19861,0,692,602
"13","6200","Headache",1085,19716,0,4622,1591,9150,427,225,237,460,43,83,390,256,579,550,1053,387,509,595,738,1087,245,809,1673,239,493,58,208,1744,421,332,287,1356,165,1358,391,284,1487,848,504,114,402,2557,165,1088,517,640,759,2123,829,1355,10799,433,531,514,1955,4316,677,370,853,299,634,889,2519,1679,5001,1159,857,113,1166,113,248,184,1685,4332,793,253,1722,3726,715,832,1263,384,1188,533,587,4493,3340,5920,5285,949,11,2243,2217,114,125,143,1120,424,589,401,3445,1026,7077,57,1456,536
"14","6205","Onset date and timing of headache",1085,19716,0,4622,1591,9150,427,225,237,460,43,83,390,256,579,550,1053,387,509,595,738,1087,245,809,1673,239,493,58,208,1744,421,332,287,1356,165,1358,391,284,1487,848,504,114,402,2557,165,1088,517,640,759,2123,829,1355,10799,433,531,514,1955,4316,677,370,853,299,634,889,2519,1679,5001,1159,857,113,1166,113,248,184,1685,4332,793,253,1722,3726,715,832,1263,384,1188,533,587,4493,3340,5920,5285,949,11,2243,2217,114,125,143,1120,424,589,401,3445,1026,7077,57,1456,536
"15","6265","Diagnosis of coagulopathies",160,30,184,110,27,251,14,4,11,44,8,1,16,19,34,79,121,4,2,16,31,63,0,15,34,9,7,13,11,823,59,148,63,176,51,116,30,39,228,17,62,15,18,153,13,56,69,43,70,588,12,241,261,1774,10,67,228,454,3,40,73,5,34,137,104,1,147,25,110,3,88,11,22,24,698,247,19,7,287,437,182,163,388,81,309,107,7,29,80,307,3,3,0,229,730,0,0,0,279,17,57,22,34,75,193,3,23,108
"16","6270","Onset date and timing of diagnosis of coagulopathies",160,30,184,110,27,251,14,4,11,44,8,1,16,19,34,79,121,4,2,16,31,63,0,15,34,9,7,13,11,823,59,148,63,176,51,116,30,39,228,17,62,15,18,153,13,56,69,43,70,588,12,241,261,1774,10,67,228,454,3,40,73,5,34,137,104,1,147,25,110,3,88,11,22,24,698,247,19,7,287,437,182,163,388,81,309,76,7,29,80,307,3,3,0,229,730,0,0,0,279,17,57,22,34,75,193,3,23,108
"17","6275","Diagnosis of Thrombocytopenia",127,21,31,64,11,121,11,1,11,34,4,1,15,14,25,47,105,4,1,12,28,62,0,13,33,5,6,12,7,191,42,111,48,154,34,105,21,36,143,13,57,12,11,133,9,51,47,22,49,524,9,104,210,57,7,42,161,338,3,26,70,3,29,104,71,1,116,20,48,1,65,5,10,18,501,165,13,5,209,386,140,74,234,44,207,35,7,21,47,228,3,3,0,212,559,0,0,0,123,12,34,14,18,64,76,3,21,85
"18","6280","Onset date and timing of diagnosis of Thrombocytopenia",127,21,31,64,11,121,11,1,11,34,4,1,15,14,25,47,105,4,1,12,28,62,0,13,33,5,6,12,7,191,42,111,48,154,34,105,21,36,143,13,57,12,11,133,9,51,47,22,49,524,9,104,210,57,7,42,161,338,3,26,70,3,29,104,71,1,116,20,48,1,65,5,10,18,501,165,13,5,209,386,140,74,234,44,207,35,7,21,47,228,3,3,0,212,559,0,0,0,123,12,34,14,18,64,76,3,21,85
"19","6325","Date and time of patient arrival to Emergency Department (ED)",72341,38467,22105,43245,18521,85220,15723,9369,6429,11383,2053,2013,12396,11151,15338,30448,38145,7699,11665,15455,20740,26275,5148,17295,37450,5439,11859,3884,9690,58045,14090,15412,14992,43416,10006,33192,15239,10103,50151,20024,21105,7130,12685,61912,7837,23797,22695,22792,20900,43590,36501,68185,57482,29945,15673,21303,71902,70687,40644,17260,31431,17888,11571,41025,78754,7934,53781,30715,42375,4774,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61066,66386,27028,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68399,18213,29154,24308,24197,42687,57995,4908,67833,22265
"20","6360","Dangerous mechanism of injury",0,75,0,465,48,739,245,96,66,65,24,31,282,86,146,81,13,3,5,19,32,23,0,3,21,1,14,3,0,64,162,25,3,615,0,24,33,110,35,2,35,7,17,46,2,11,19,127,1,795,3,230,396,0,1,2,14,193,3,24,0,3,39,244,234,8,361,0,162,1,73,0,0,0,410,269,2,0,410,437,114,214,524,139,7,0,1,18,135,205,0,0,0,297,1003,0,0,0,569,0,0,0,329,0,670,3,14,81
"21","6365","Onset date and timing of dangerous mechanism of injury",0,75,0,465,48,739,245,96,66,65,24,31,282,86,146,81,13,3,5,19,32,23,0,3,21,1,14,3,0,64,162,25,3,615,0,24,33,110,35,2,35,7,17,46,2,11,19,127,1,795,3,230,396,0,1,2,14,193,3,24,0,3,39,244,234,8,361,0,162,1,73,0,0,0,410,269,2,0,410,437,114,214,524,139,7,0,1,18,135,205,0,0,0,297,1003,0,0,0,569,0,0,0,329,0,670,3,14,81
"22","6370","Physical signs of basilar skull fracture",3,1,0,9,7,17,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,6,0,8,0,0,16,0,0,0,0,0,0,1,2,2,0,3,0,13,105,1,0,3,5,17,5,0,0,1,0,2,24,0,5,0,1,0,0,0,2,2,14,22,1,0,1,56,4,4,4,0,8,1,2,80,30,136,102,7,0,6,8,0,0,0,8,0,2,2,8996,4,19853,0,1,8
"23","6375","Onset date and timing of physical signs of basilar skull fracture",3,1,0,9,7,17,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,6,0,8,0,0,16,0,0,0,0,0,0,1,2,2,0,3,0,13,105,1,0,3,5,17,5,0,0,1,0,2,24,0,5,0,1,0,0,0,2,2,14,22,1,0,1,56,4,4,4,0,8,1,2,80,30,136,102,7,0,6,8,0,0,0,8,0,2,2,8996,4,19853,0,1,8
"24","6380","Signs of Altered Mental Status",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","6385","Onset date and timing of signs of altered mental status",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","6390","Vomiting",2037,16241,0,6019,2124,12900,545,314,329,447,36,104,483,525,654,1336,1603,327,562,623,549,1159,210,851,1621,166,491,93,431,2079,789,426,365,1776,163,2161,581,346,2758,1259,764,226,671,4022,225,1453,1053,817,930,3134,222,3553,14771,679,562,737,3127,5971,421,731,864,166,365,1856,3629,1319,7996,2237,2083,152,1547,133,454,179,7803,6776,1316,0,2676,3451,778,2012,2280,1774,1328,708,383,5669,4023,8855,8396,1215,64,2648,2640,131,122,141,1276,0,0,0,501,0,1793,98,1484,996
"27","6395","Onset date and timing of vomiting",2037,16241,0,6019,2124,12900,545,314,329,447,36,104,483,525,654,1336,1603,327,562,623,549,1159,210,851,1621,166,491,93,431,2079,789,426,365,1776,163,2161,581,346,2758,1259,764,226,671,4022,225,1453,1053,817,930,3134,222,3553,14771,679,562,737,3127,5971,421,731,864,166,365,1856,3629,1319,7996,2237,2083,152,1547,133,454,179,7803,6776,1316,0,2676,3451,778,2012,2280,1774,1328,708,383,5669,4023,8855,8396,1215,64,2648,2640,131,122,141,1276,0,0,0,501,0,1793,98,1484,996
"28","8300","Patient has documented severe condition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8798,0,19168,0,0,0
"29","8500","Emergency Department Visit",67167,37910,22105,41208,18231,83266,15721,9369,6428,11357,2041,2012,12361,11127,15329,29581,37255,7610,11472,14686,19272,25197,5044,17067,36140,5327,11616,3796,9422,53786,13799,14826,14474,42791,9667,32039,15205,10050,45152,19326,20480,6882,11989,57748,7732,22408,21053,22554,20304,42867,33865,62742,55477,28911,15521,20577,68409,66709,37025,16537,30981,16798,11192,39886,74808,0,51962,29089,40240,4714,39695,7806,15632,13463,84321,62791,47627,13730,67521,80656,8193,59206,61406,26336,40824,25469,31355,28133,16664,33431,43030,9055,975,56727,88337,0,0,0,66295,17819,28147,23416,23102,41457,54826,0,64694,21607
"30","8505","Date and Time of arrival (onset) to Emergency Department",72341,38467,22105,43245,18521,85220,15723,9369,6429,11383,2053,2013,12396,11151,15338,30448,38145,7699,11665,15455,20740,26275,5148,17295,37450,5439,11859,3884,9690,58045,14090,15412,14992,43416,10006,33192,15239,10103,50151,20024,21105,7130,12685,61912,7837,23797,22695,22792,20900,43590,36501,68185,57482,29945,15673,21303,71902,70687,40644,17260,31431,17888,11571,41025,78754,7934,53781,30715,42375,4774,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61066,66386,27028,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68399,18213,29154,24308,24197,42687,57995,4908,67833,22265
"31","8506","Date and Time of departure (abatement) from Emergency Department",72341,38467,22106,43245,18521,85220,15723,9369,6429,11383,2056,2047,12396,11719,15869,30448,38159,7700,11665,15455,20740,26277,5148,17295,37453,5439,11859,3884,9690,58045,14090,15414,14992,43416,10006,33192,15239,10103,50151,20032,21107,7130,12686,62026,7840,23807,22698,22792,20900,43590,36503,68185,57482,29945,15673,21303,71902,70687,40648,17263,31431,17912,11572,41025,78754,7934,53781,30715,42375,4775,41342,8054,15955,14096,88340,67367,50722,13897,71281,84923,8427,61067,66389,27166,44525,26297,32966,29856,17377,34399,43967,9294,1208,58246,94226,5930,6104,6280,68400,18213,29154,24308,24197,42687,57995,4908,67833,22265
